agent_id,timestamp,lat,lon,shelter_id
3,2025-09-24T12:55:34+00:00Z,25.17167903716411,121.43674023591585,0
4,2025-09-24T12:55:34+00:00Z,25.16224618742558,121.45820868649899,0
5,2025-09-24T12:55:34+00:00Z,25.171187814693,121.44519040402339,0
6,2025-09-24T12:55:34+00:00Z,25.180030624545978,121.44205007950546,0
7,2025-09-24T12:55:34+00:00Z,25.171245426270662,121.44476617931184,0
8,2025-09-24T12:55:34+00:00Z,25.183822532246733,121.4466207657363,0
9,2025-09-24T12:55:34+00:00Z,25.18061149112866,121.4488500864276,0
10,2025-09-24T12:55:34+00:00Z,25.184376100832132,121.43352429582434,0
11,2025-09-24T12:55:34+00:00Z,25.173718703994304,121.4485704335292,0
12,2025-09-24T12:55:34+00:00Z,25.17791752990204,121.44141004993374,0
13,2025-09-24T12:55:34+00:00Z,25.179736490706293,121.44745857658395,0
14,2025-09-24T12:55:34+00:00Z,25.177286663893856,121.45149041717026,0
15,2025-09-24T12:55:34+00:00Z,25.16983775645593,121.44038800099811,0
16,2025-09-24T12:55:34+00:00Z,25.177999251829583,121.44192595936038,0
17,2025-09-24T12:55:34+00:00Z,25.180096223201218,121.45179030781124,0
18,2025-09-24T12:55:34+00:00Z,25.1743685435414,121.44546121965273,0
19,2025-09-24T12:55:34+00:00Z,25.172325291629967,121.44288860789335,0
0,2025-09-24T12:55:35+00:00Z,25.178284808621967,121.44294255216838,0
