agent_id,timestamp,lat,lon,shelter_id
30,2025-09-26T08:32:09+00:00Z,25.1770482,121.4484423,0
31,2025-09-26T08:32:09+00:00Z,25.1844448,121.4449833,1
32,2025-09-26T08:32:09+00:00Z,25.173817,121.4482554,0
33,2025-09-26T08:32:09+00:00Z,25.1763781,121.4512461,0
34,2025-09-26T08:32:09+00:00Z,25.1783657,121.4471644,1
35,2025-09-26T08:32:09+00:00Z,25.1746646,121.4485335,0
36,2025-09-26T08:32:09+00:00Z,25.1804177,121.4431829,1
37,2025-09-26T08:32:09+00:00Z,25.1747369,121.432116,2
38,2025-09-26T08:32:09+00:00Z,25.1771612,121.4516821,0
39,2025-09-26T08:32:09+00:00Z,25.1704867,121.4437927,0
40,2025-09-26T08:32:09+00:00Z,25.1692926,121.4454204,0
41,2025-09-26T08:32:09+00:00Z,25.1722835,121.4450065,0
42,2025-09-26T08:32:09+00:00Z,25.1844448,121.4449833,1
43,2025-09-26T08:32:09+00:00Z,25.1701099,121.4529569,0
44,2025-09-26T08:32:09+00:00Z,25.1784446,121.448451,1
45,2025-09-26T08:32:09+00:00Z,25.1803181,121.437855,2
46,2025-09-26T08:32:09+00:00Z,25.1731303,121.4358001,2
47,2025-09-26T08:32:09+00:00Z,25.17554681484249,121.43778020896754,2
48,2025-09-26T08:32:09+00:00Z,25.1829758,121.4371805,2
49,2025-09-26T08:32:09+00:00Z,25.1722792,121.4439079,0
0,2025-09-26T08:32:10+00:00Z,25.165566607938334,121.44720074480084,0
1,2025-09-26T08:32:10+00:00Z,25.16949743529756,121.44815950421791,0
3,2025-09-26T08:32:10+00:00Z,25.170348502583817,121.44401421931275,0
4,2025-09-26T08:32:10+00:00Z,25.178369344183487,121.44807121073897,1
5,2025-09-26T08:32:10+00:00Z,25.171945708069572,121.44990905075122,0
6,2025-09-26T08:32:10+00:00Z,25.18075380550985,121.45115438302516,0
7,2025-09-26T08:32:10+00:00Z,25.1758897,121.43224428913912,2
8,2025-09-26T08:32:10+00:00Z,25.17683206052063,121.44876761842586,0
9,2025-09-26T08:32:10+00:00Z,25.174182184563236,121.44805740905907,0
10,2025-09-26T08:32:10+00:00Z,25.183460490383677,121.43844067827945,2
11,2025-09-26T08:32:10+00:00Z,25.180310641042887,121.43784378697435,2
12,2025-09-26T08:32:10+00:00Z,25.173838613725174,121.44918701390644,0
13,2025-09-26T08:32:10+00:00Z,25.169850100906444,121.45282355644518,0
14,2025-09-26T08:32:10+00:00Z,25.183644592567216,121.43840919983343,2
15,2025-09-26T08:32:10+00:00Z,25.185759933686345,121.43368870729496,2
16,2025-09-26T08:32:10+00:00Z,25.16493657289701,121.45002733904283,0
17,2025-09-26T08:32:10+00:00Z,25.169835591052323,121.44456383383411,0
18,2025-09-26T08:32:10+00:00Z,25.17040118442943,121.44674715342185,0
19,2025-09-26T08:32:10+00:00Z,25.18115534905956,121.45210035283742,0
20,2025-09-26T08:32:10+00:00Z,25.178044212941842,121.44369501528949,1
21,2025-09-26T08:32:10+00:00Z,25.18075380550985,121.45115438302516,0
22,2025-09-26T08:32:10+00:00Z,25.179260726751227,121.44303702583315,1
23,2025-09-26T08:32:10+00:00Z,25.171054175825375,121.44429558074893,0
24,2025-09-26T08:32:10+00:00Z,25.16580901552319,121.45131164564381,0
25,2025-09-26T08:32:10+00:00Z,25.180553805360507,121.44906308743691,1
26,2025-09-26T08:32:10+00:00Z,25.16943045834622,121.44444602352004,0
27,2025-09-26T08:32:10+00:00Z,25.171054175825375,121.44429558074893,0
28,2025-09-26T08:32:10+00:00Z,25.169305050651896,121.44542278955225,0
29,2025-09-26T08:32:10+00:00Z,25.18002627975108,121.44664422834698,1
30,2025-09-26T08:32:10+00:00Z,25.17705334182999,121.44845498796111,0
31,2025-09-26T08:32:10+00:00Z,25.184432249879865,121.44498494535934,1
32,2025-09-26T08:32:10+00:00Z,25.17382200563716,121.44826815321568,0
33,2025-09-26T08:32:10+00:00Z,25.176390240930996,121.45124996104266,0
34,2025-09-26T08:32:10+00:00Z,25.178365367566055,121.44715051540858,1
35,2025-09-26T08:32:10+00:00Z,25.174676063678465,121.4485276509186,0
36,2025-09-26T08:32:10+00:00Z,25.18042351610821,121.44319523166996,1
37,2025-09-26T08:32:10+00:00Z,25.174733985399858,121.43212951467326,2
38,2025-09-26T08:32:10+00:00Z,25.17716858022905,121.45167082453942,0
39,2025-09-26T08:32:10+00:00Z,25.17049903572646,121.44379572484486,0
40,2025-09-26T08:32:10+00:00Z,25.169305050651896,121.44542278955225,0
41,2025-09-26T08:32:10+00:00Z,25.172291797394568,121.44501697680445,0
42,2025-09-26T08:32:10+00:00Z,25.184432249879865,121.44498494535934,1
43,2025-09-26T08:32:10+00:00Z,25.170109533870445,121.4529707826227,0
44,2025-09-26T08:32:10+00:00Z,25.178441039601076,121.44843767307155,1
45,2025-09-26T08:32:10+00:00Z,25.180310641042887,121.43784378697435,2
46,2025-09-26T08:32:10+00:00Z,25.173137301509453,121.43578853690106,2
47,2025-09-26T08:32:10+00:00Z,25.1755496,121.4377819,2
48,2025-09-26T08:32:10+00:00Z,25.18297323944873,121.43719410190928,2
49,2025-09-26T08:32:10+00:00Z,25.17227901470929,121.44392178721908,0
0,2025-09-26T08:32:11+00:00Z,25.165578515876664,121.44719608960168,0
1,2025-09-26T08:32:11+00:00Z,25.169508070595118,121.44816700843582,0
3,2025-09-26T08:32:11+00:00Z,25.170337705167633,121.4440214386255,0
4,2025-09-26T08:32:11+00:00Z,25.17836928836697,121.44805732147796,1
5,2025-09-26T08:32:11+00:00Z,25.17195631613915,121.44991660150245,0
6,2025-09-26T08:32:11+00:00Z,25.180750111019698,121.45116766605031,0
7,2025-09-26T08:32:11+00:00Z,25.1758897,121.43225817827825,2
8,2025-09-26T08:32:11+00:00Z,25.17683772104126,121.44878003685174,0
9,2025-09-26T08:32:11+00:00Z,25.174170169126473,121.44806171811814,0
10,2025-09-26T08:32:11+00:00Z,25.18344838076735,121.4384446565589,2
11,2025-09-26T08:32:11+00:00Z,25.18030318208577,121.43783257394871,2
12,2025-09-26T08:32:11+00:00Z,25.17384622745035,121.44917592781287,0
13,2025-09-26T08:32:11+00:00Z,25.16984730181289,121.45281001289038,0
14,2025-09-26T08:32:11+00:00Z,25.18363208513443,121.43841119966686,2
15,2025-09-26T08:32:11+00:00Z,25.185772567372695,121.43368911458992,2
16,2025-09-26T08:32:11+00:00Z,25.164946245794017,121.45003627808566,0
17,2025-09-26T08:32:11+00:00Z,25.169833182104647,121.44457746766822,0
18,2025-09-26T08:32:11+00:00Z,25.17039886885886,121.44676080684373,0
19,2025-09-26T08:32:11+00:00Z,25.181148198119114,121.45211180567485,0
20,2025-09-26T08:32:11+00:00Z,25.178055225883682,121.44370183057897,1
21,2025-09-26T08:32:11+00:00Z,25.180750111019698,121.45116766605031,0
22,2025-09-26T08:32:11+00:00Z,25.17925785350246,121.4430505516663,1
23,2025-09-26T08:32:11+00:00Z,25.171053751650753,121.44430946149784,0
24,2025-09-26T08:32:11+00:00Z,25.1658389,121.4512287,0
25,2025-09-26T08:32:11+00:00Z,25.18055741072102,121.44904977487383,1
26,2025-09-26T08:32:11+00:00Z,25.169428516692438,121.44445974704009,0
27,2025-09-26T08:32:11+00:00Z,25.171053751650753,121.44430946149784,0
28,2025-09-26T08:32:11+00:00Z,25.169317501303798,121.4454251791045,0
29,2025-09-26T08:32:11+00:00Z,25.180016059502154,121.44663605669398,1
30,2025-09-26T08:32:11+00:00Z,25.177058483659977,121.44846767592223,0
31,2025-09-26T08:32:11+00:00Z,25.18441969975973,121.44498659071867,1
32,2025-09-26T08:32:11+00:00Z,25.173827011274316,121.44828090643138,0
33,2025-09-26T08:32:11+00:00Z,25.176402381861987,121.45125382208533,0
34,2025-09-26T08:32:11+00:00Z,25.17836503513211,121.44713663081716,1
35,2025-09-26T08:32:11+00:00Z,25.174687527356927,121.4485218018372,0
36,2025-09-26T08:32:11+00:00Z,25.180429332216423,121.44320756333991,1
37,2025-09-26T08:32:11+00:00Z,25.17473107079972,121.43214302934655,2
38,2025-09-26T08:32:11+00:00Z,25.1771759604581,121.45165954907885,0
39,2025-09-26T08:32:11+00:00Z,25.17051137145292,121.44379874968972,0
40,2025-09-26T08:32:11+00:00Z,25.169317501303798,121.4454251791045,0
41,2025-09-26T08:32:11+00:00Z,25.172300094789133,121.4450274536089,0
42,2025-09-26T08:32:11+00:00Z,25.18441969975973,121.44498659071867,1
43,2025-09-26T08:32:11+00:00Z,25.17010916774089,121.45298466524541,0
44,2025-09-26T08:32:11+00:00Z,25.17843747920215,121.44842434614309,1
45,2025-09-26T08:32:11+00:00Z,25.18030318208577,121.43783257394871,2
46,2025-09-26T08:32:11+00:00Z,25.1731443030189,121.4357769738021,2
47,2025-09-26T08:32:11+00:00Z,25.17556163308836,121.4377861492603,2
48,2025-09-26T08:32:11+00:00Z,25.182970678897462,121.43720770381857,2
49,2025-09-26T08:32:11+00:00Z,25.172278829418584,121.44393567443815,0
0,2025-09-26T08:32:12+00:00Z,25.165590423814997,121.44719143440253,0
1,2025-09-26T08:32:12+00:00Z,25.169518705892678,121.44817451265374,0
3,2025-09-26T08:32:12+00:00Z,25.17032690775145,121.44402865793825,0
4,2025-09-26T08:32:12+00:00Z,25.178369232550455,121.44804343221693,1
5,2025-09-26T08:32:12+00:00Z,25.17196692420872,121.44992415225367,0
6,2025-09-26T08:32:12+00:00Z,25.180746416529544,121.45118094907548,0
7,2025-09-26T08:32:12+00:00Z,25.1758897,121.43227206741739,2
8,2025-09-26T08:32:12+00:00Z,25.17684338156189,121.44879245527761,0
9,2025-09-26T08:32:12+00:00Z,25.17415815368971,121.44806602717722,0
10,2025-09-26T08:32:12+00:00Z,25.183436271151024,121.43844863483835,2
11,2025-09-26T08:32:12+00:00Z,25.180295723128655,121.43782136092308,2
12,2025-09-26T08:32:12+00:00Z,25.173853841175525,121.44916484171931,0
13,2025-09-26T08:32:12+00:00Z,25.169844502719336,121.45279646933557,0
14,2025-09-26T08:32:12+00:00Z,25.183619577701645,121.43841319950027,2
15,2025-09-26T08:32:12+00:00Z,25.18578520105904,121.43368952188489,2
16,2025-09-26T08:32:12+00:00Z,25.164955918691025,121.45004521712849,0
17,2025-09-26T08:32:12+00:00Z,25.16983077315697,121.44459110150234,0
18,2025-09-26T08:32:12+00:00Z,25.17039655328829,121.44677446026559,0
19,2025-09-26T08:32:12+00:00Z,25.181141047178674,121.45212325851226,0
20,2025-09-26T08:32:12+00:00Z,25.178066238825522,121.44370864586847,1
21,2025-09-26T08:32:12+00:00Z,25.180746416529544,121.45118094907548,0
22,2025-09-26T08:32:12+00:00Z,25.17925498025369,121.44306407749946,1
23,2025-09-26T08:32:12+00:00Z,25.171053327476127,121.44432334224676,0
24,2025-09-26T08:32:12+00:00Z,25.165827603984784,121.45122246988576,0
25,2025-09-26T08:32:12+00:00Z,25.180561016081526,121.44903646231074,1
26,2025-09-26T08:32:12+00:00Z,25.169426575038656,121.44447347056013,0
27,2025-09-26T08:32:12+00:00Z,25.171053327476127,121.44432334224676,0
28,2025-09-26T08:32:12+00:00Z,25.169329951955696,121.44542756865675,0
29,2025-09-26T08:32:12+00:00Z,25.180005839253234,121.44662788504095,1
30,2025-09-26T08:32:12+00:00Z,25.177063625489964,121.44848036388335,0
31,2025-09-26T08:32:12+00:00Z,25.184407149639593,121.44498823607799,1
32,2025-09-26T08:32:12+00:00Z,25.173832016911476,121.44829365964706,0
33,2025-09-26T08:32:12+00:00Z,25.17641452279298,121.45125768312799,0
34,2025-09-26T08:32:12+00:00Z,25.178364702698165,121.44712274622572,1
35,2025-09-26T08:32:12+00:00Z,25.17469899103539,121.44851595275581,0
36,2025-09-26T08:32:12+00:00Z,25.180435148324634,121.44321989500988,1
37,2025-09-26T08:32:12+00:00Z,25.174728156199578,121.43215654401982,2
38,2025-09-26T08:32:12+00:00Z,25.17718334068715,121.45164827361828,0
39,2025-09-26T08:32:12+00:00Z,25.170523707179385,121.44380177453456,0
40,2025-09-26T08:32:12+00:00Z,25.169329951955696,121.44542756865675,0
41,2025-09-26T08:32:12+00:00Z,25.1723083921837,121.44503793041335,0
42,2025-09-26T08:32:12+00:00Z,25.184407149639593,121.44498823607799,1
43,2025-09-26T08:32:12+00:00Z,25.170108801611335,121.4529985478681,0
44,2025-09-26T08:32:12+00:00Z,25.178433918803226,121.44841101921463,1
45,2025-09-26T08:32:12+00:00Z,25.180295723128655,121.43782136092308,2
46,2025-09-26T08:32:12+00:00Z,25.173151304528353,121.43576541070317,2
47,2025-09-26T08:32:12+00:00Z,25.175573666176717,121.43779039852059,2
48,2025-09-26T08:32:12+00:00Z,25.182968118346196,121.43722130572786,2
49,2025-09-26T08:32:12+00:00Z,25.172278644127875,121.44394956165723,0
0,2025-09-26T08:32:13+00:00Z,25.165602331753327,121.44718677920336,0
1,2025-09-26T08:32:13+00:00Z,25.169529341190238,121.44818201687164,0
3,2025-09-26T08:32:13+00:00Z,25.170316110335264,121.444035877251,0
4,2025-09-26T08:32:13+00:00Z,25.178369176733938,121.44802954295592,1
5,2025-09-26T08:32:13+00:00Z,25.171977532278298,121.44993170300489,0
6,2025-09-26T08:32:13+00:00Z,25.180742722039394,121.45119423210063,0
7,2025-09-26T08:32:13+00:00Z,25.1758897,121.43228595655651,2
8,2025-09-26T08:32:13+00:00Z,25.176849042082523,121.4488048737035,0
9,2025-09-26T08:32:13+00:00Z,25.174146138252947,121.4480703362363,0
10,2025-09-26T08:32:13+00:00Z,25.1834241615347,121.4384526131178,2
11,2025-09-26T08:32:13+00:00Z,25.180288264171537,121.43781014789744,2
12,2025-09-26T08:32:13+00:00Z,25.1738549,121.4491633,0
13,2025-09-26T08:32:13+00:00Z,25.16984170362578,121.45278292578075,0
14,2025-09-26T08:32:13+00:00Z,25.18360707026886,121.4384151993337,2
15,2025-09-26T08:32:13+00:00Z,25.185797834745387,121.43368992917985,2
16,2025-09-26T08:32:13+00:00Z,25.164965591588036,121.45005415617132,0
17,2025-09-26T08:32:13+00:00Z,25.169828364209298,121.44460473533644,0
18,2025-09-26T08:32:13+00:00Z,25.17039423771772,121.44678811368745,0
19,2025-09-26T08:32:13+00:00Z,25.181133896238233,121.45213471134967,0
20,2025-09-26T08:32:13+00:00Z,25.178077251767363,121.44371546115796,1
21,2025-09-26T08:32:13+00:00Z,25.180742722039394,121.45119423210063,0
22,2025-09-26T08:32:13+00:00Z,25.179252107004917,121.44307760333261,1
23,2025-09-26T08:32:13+00:00Z,25.171052903301504,121.44433722299569,0
24,2025-09-26T08:32:13+00:00Z,25.165816307969564,121.45121623977151,0
25,2025-09-26T08:32:13+00:00Z,25.180564621442038,121.44902314974767,1
26,2025-09-26T08:32:13+00:00Z,25.169424633384875,121.44448719408017,0
27,2025-09-26T08:32:13+00:00Z,25.171052903301504,121.44433722299569,0
28,2025-09-26T08:32:13+00:00Z,25.169342402607597,121.445429958209,0
29,2025-09-26T08:32:13+00:00Z,25.179995619004313,121.44661971338793,1
30,2025-09-26T08:32:13+00:00Z,25.177068767319952,121.44849305184447,0
31,2025-09-26T08:32:13+00:00Z,25.184394599519457,121.44498988143732,1
32,2025-09-26T08:32:13+00:00Z,25.173837022548632,121.44830641286275,0
33,2025-09-26T08:32:13+00:00Z,25.176426663723976,121.45126154417066,0
34,2025-09-26T08:32:13+00:00Z,25.17836437026422,121.44710886163429,1
35,2025-09-26T08:32:13+00:00Z,25.174710454713857,121.44851010367441,0
36,2025-09-26T08:32:13+00:00Z,25.180440964432844,121.44323222667984,1
37,2025-09-26T08:32:13+00:00Z,25.17472524159944,121.43217005869309,2
38,2025-09-26T08:32:13+00:00Z,25.1771907209162,121.45163699815771,0
39,2025-09-26T08:32:13+00:00Z,25.170536042905844,121.44380479937942,0
40,2025-09-26T08:32:13+00:00Z,25.169342402607597,121.445429958209,0
41,2025-09-26T08:32:13+00:00Z,25.17231668957827,121.4450484072178,0
42,2025-09-26T08:32:13+00:00Z,25.184394599519457,121.44498988143732,1
43,2025-09-26T08:32:13+00:00Z,25.170108435481783,121.4530124304908,0
44,2025-09-26T08:32:13+00:00Z,25.178430358404302,121.44839769228618,1
45,2025-09-26T08:32:13+00:00Z,25.180288264171537,121.43781014789744,2
46,2025-09-26T08:32:13+00:00Z,25.173158306037802,121.43575384760423,2
47,2025-09-26T08:32:13+00:00Z,25.175585699265078,121.43779464778089,2
48,2025-09-26T08:32:13+00:00Z,25.182965557794926,121.43723490763715,2
49,2025-09-26T08:32:13+00:00Z,25.17227845883717,121.4439634488763,0
0,2025-09-26T08:32:14+00:00Z,25.16561423969166,121.4471821240042,0
1,2025-09-26T08:32:14+00:00Z,25.169539976487798,121.44818952108956,0
3,2025-09-26T08:32:14+00:00Z,25.17030531291908,121.44404309656375,0
4,2025-09-26T08:32:14+00:00Z,25.178369120917424,121.4480156536949,1
5,2025-09-26T08:32:14+00:00Z,25.17198814034787,121.44993925375613,0
6,2025-09-26T08:32:14+00:00Z,25.180739027549244,121.45120751512579,0
7,2025-09-26T08:32:14+00:00Z,25.1758897,121.43229984569564,2
8,2025-09-26T08:32:14+00:00Z,25.17685470260315,121.44881729212936,0
9,2025-09-26T08:32:14+00:00Z,25.174134122816184,121.44807464529536,0
10,2025-09-26T08:32:14+00:00Z,25.18341205191837,121.43845659139727,2
11,2025-09-26T08:32:14+00:00Z,25.180280805214423,121.4377989348718,2
12,2025-09-26T08:32:14+00:00Z,25.173866916155493,121.44916760662583,0
13,2025-09-26T08:32:14+00:00Z,25.169838904532227,121.45276938222594,0
14,2025-09-26T08:32:14+00:00Z,25.183594562836074,121.43841719916713,2
15,2025-09-26T08:32:14+00:00Z,25.185810468431733,121.43369033647481,2
16,2025-09-26T08:32:14+00:00Z,25.164975264485044,121.45006309521415,0
17,2025-09-26T08:32:14+00:00Z,25.169825955261622,121.44461836917056,0
18,2025-09-26T08:32:14+00:00Z,25.17039192214715,121.4468017671093,0
19,2025-09-26T08:32:14+00:00Z,25.181126745297792,121.4521461641871,0
20,2025-09-26T08:32:14+00:00Z,25.1780882647092,121.44372227644745,1
21,2025-09-26T08:32:14+00:00Z,25.180739027549244,121.45120751512579,0
22,2025-09-26T08:32:14+00:00Z,25.17924923375615,121.44309112916578,1
23,2025-09-26T08:32:14+00:00Z,25.171052479126878,121.4443511037446,0
24,2025-09-26T08:32:14+00:00Z,25.165805011954347,121.45121000965727,0
25,2025-09-26T08:32:14+00:00Z,25.180568226802546,121.44900983718459,1
26,2025-09-26T08:32:14+00:00Z,25.169422691731093,121.44450091760021,0
27,2025-09-26T08:32:14+00:00Z,25.171052479126878,121.4443511037446,0
28,2025-09-26T08:32:14+00:00Z,25.169354853259495,121.44543234776127,0
29,2025-09-26T08:32:14+00:00Z,25.179985398755388,121.44661154173492,1
30,2025-09-26T08:32:14+00:00Z,25.17707390914994,121.44850573980558,0
31,2025-09-26T08:32:14+00:00Z,25.18438204939932,121.44499152679666,1
32,2025-09-26T08:32:14+00:00Z,25.173842028185792,121.44831916607845,0
33,2025-09-26T08:32:14+00:00Z,25.176438804654968,121.45126540521332,0
34,2025-09-26T08:32:14+00:00Z,25.178364037830274,121.44709497704287,1
35,2025-09-26T08:32:14+00:00Z,25.17472191839232,121.44850425459302,0
36,2025-09-26T08:32:14+00:00Z,25.180446780541054,121.44324455834979,1
37,2025-09-26T08:32:14+00:00Z,25.174722326999298,121.43218357336636,2
38,2025-09-26T08:32:14+00:00Z,25.17719810114525,121.45162572269713,0
39,2025-09-26T08:32:14+00:00Z,25.170548378632304,121.44380782422428,0
40,2025-09-26T08:32:14+00:00Z,25.169354853259495,121.44543234776127,0
41,2025-09-26T08:32:14+00:00Z,25.172324986972836,121.44505888402225,0
42,2025-09-26T08:32:14+00:00Z,25.18438204939932,121.44499152679666,1
43,2025-09-26T08:32:14+00:00Z,25.170108069352228,121.4530263131135,0
44,2025-09-26T08:32:14+00:00Z,25.17842679800538,121.44838436535771,1
45,2025-09-26T08:32:14+00:00Z,25.180280805214423,121.4377989348718,2
46,2025-09-26T08:32:14+00:00Z,25.173165307547254,121.4357422845053,2
47,2025-09-26T08:32:14+00:00Z,25.175597732353438,121.43779889704118,2
48,2025-09-26T08:32:14+00:00Z,25.182962997243656,121.43724850954644,2
49,2025-09-26T08:32:14+00:00Z,25.17227827354646,121.44397733609539,0
0,2025-09-26T08:32:15+00:00Z,25.16562614762999,121.44717746880504,0
1,2025-09-26T08:32:15+00:00Z,25.169550611785354,121.44819702530748,0
3,2025-09-26T08:32:15+00:00Z,25.170294515502896,121.4440503158765,0
4,2025-09-26T08:32:15+00:00Z,25.17836906510091,121.44800176443388,1
5,2025-09-26T08:32:15+00:00Z,25.171998748417447,121.44994680450735,0
6,2025-09-26T08:32:15+00:00Z,25.180735333059094,121.45122079815094,0
7,2025-09-26T08:32:15+00:00Z,25.1758897,121.43231373483476,2
8,2025-09-26T08:32:15+00:00Z,25.176860363123783,121.44882971055524,0
9,2025-09-26T08:32:15+00:00Z,25.17412210737942,121.44807895435444,0
10,2025-09-26T08:32:15+00:00Z,25.183399942302046,121.43846056967672,2
11,2025-09-26T08:32:15+00:00Z,25.180273346257305,121.43778772184615,2
12,2025-09-26T08:32:15+00:00Z,25.17387893231099,121.44917191325166,0
13,2025-09-26T08:32:15+00:00Z,25.16983610543867,121.45275583867114,0
14,2025-09-26T08:32:15+00:00Z,25.18358205540329,121.43841919900056,2
15,2025-09-26T08:32:15+00:00Z,25.185823102118082,121.43369074376977,2
16,2025-09-26T08:32:15+00:00Z,25.16498493738205,121.45007203425698,0
17,2025-09-26T08:32:15+00:00Z,25.169823546313946,121.44463200300467,0
18,2025-09-26T08:32:15+00:00Z,25.17038960657658,121.44681542053118,0
19,2025-09-26T08:32:15+00:00Z,25.181119594357348,121.45215761702451,0
20,2025-09-26T08:32:15+00:00Z,25.17809927765104,121.44372909173694,1
21,2025-09-26T08:32:15+00:00Z,25.180735333059094,121.45122079815094,0
22,2025-09-26T08:32:15+00:00Z,25.179246360507378,121.44310465499893,1
23,2025-09-26T08:32:15+00:00Z,25.171052054952256,121.44436498449352,0
24,2025-09-26T08:32:15+00:00Z,25.165793715939127,121.45120377954304,0
25,2025-09-26T08:32:15+00:00Z,25.180571832163057,121.4489965246215,1
26,2025-09-26T08:32:15+00:00Z,25.16942075007731,121.44451464112025,0
27,2025-09-26T08:32:15+00:00Z,25.171052054952256,121.44436498449352,0
28,2025-09-26T08:32:15+00:00Z,25.169367303911397,121.44543473731352,0
29,2025-09-26T08:32:15+00:00Z,25.179975178506467,121.4466033700819,1
30,2025-09-26T08:32:15+00:00Z,25.177079050979927,121.4485184277667,0
31,2025-09-26T08:32:15+00:00Z,25.18436949927919,121.44499317215599,1
32,2025-09-26T08:32:15+00:00Z,25.17384703382295,121.44833191929413,0
33,2025-09-26T08:32:15+00:00Z,25.176450945585962,121.45126926625599,0
34,2025-09-26T08:32:15+00:00Z,25.17836370539633,121.44708109245144,1
35,2025-09-26T08:32:15+00:00Z,25.174733382070784,121.44849840551161,0
36,2025-09-26T08:32:15+00:00Z,25.180452596649268,121.44325689001975,1
37,2025-09-26T08:32:15+00:00Z,25.174719412399156,121.43219708803964,2
38,2025-09-26T08:32:15+00:00Z,25.1772054813743,121.45161444723657,0
39,2025-09-26T08:32:15+00:00Z,25.170560714358764,121.44381084906914,0
40,2025-09-26T08:32:15+00:00Z,25.169367303911397,121.44543473731352,0
41,2025-09-26T08:32:15+00:00Z,25.172333284367404,121.44506936082668,0
42,2025-09-26T08:32:15+00:00Z,25.18436949927919,121.44499317215599,1
43,2025-09-26T08:32:15+00:00Z,25.170107703222673,121.45304019573621,0
44,2025-09-26T08:32:15+00:00Z,25.178423237606452,121.44837103842926,1
45,2025-09-26T08:32:15+00:00Z,25.180273346257305,121.43778772184615,2
46,2025-09-26T08:32:15+00:00Z,25.173172309056703,121.43573072140634,2
47,2025-09-26T08:32:15+00:00Z,25.1756097654418,121.43780314630148,2
48,2025-09-26T08:32:15+00:00Z,25.182960436692387,121.43726211145572,2
49,2025-09-26T08:32:15+00:00Z,25.17227808825575,121.44399122331446,0
0,2025-09-26T08:32:16+00:00Z,25.165638055568323,121.44717281360589,0
1,2025-09-26T08:32:16+00:00Z,25.169561247082914,121.44820452952538,0
3,2025-09-26T08:32:16+00:00Z,25.17028371808671,121.44405753518924,0
4,2025-09-26T08:32:16+00:00Z,25.178369009284392,121.44798787517286,1
5,2025-09-26T08:32:16+00:00Z,25.17200935648702,121.44995435525857,0
6,2025-09-26T08:32:16+00:00Z,25.180731638568943,121.4512340811761,0
7,2025-09-26T08:32:16+00:00Z,25.1758897,121.4323276239739,2
8,2025-09-26T08:32:16+00:00Z,25.176866023644415,121.44884212898111,0
9,2025-09-26T08:32:16+00:00Z,25.17411009194266,121.44808326341351,0
10,2025-09-26T08:32:16+00:00Z,25.183387832685717,121.43846454795617,2
11,2025-09-26T08:32:16+00:00Z,25.18026588730019,121.4377765088205,2
12,2025-09-26T08:32:16+00:00Z,25.173890948466486,121.4491762198775,0
13,2025-09-26T08:32:16+00:00Z,25.169833306345115,121.45274229511632,0
14,2025-09-26T08:32:16+00:00Z,25.183569547970503,121.43842119883398,2
15,2025-09-26T08:32:16+00:00Z,25.185835735804428,121.43369115106475,2
16,2025-09-26T08:32:16+00:00Z,25.16499461027906,121.45008097329979,0
17,2025-09-26T08:32:16+00:00Z,25.16982113736627,121.44464563683879,0
18,2025-09-26T08:32:16+00:00Z,25.170387291006012,121.44682907395304,0
19,2025-09-26T08:32:16+00:00Z,25.181112443416907,121.45216906986192,0
20,2025-09-26T08:32:16+00:00Z,25.17811029059288,121.44373590702644,1
